id,title,tags
150540,Inside Out,"dream cartoon imaginari friend anim famili amypoehl phyllissmith richardkind billhad lewisblack petedoct drama comedi anim famili grow up can be a bumpi road, and it' no except for riley, who is uproot from her midwest life when her father start a new job in san francisco. like all of us, riley is guid by her emot - joy, fear, anger, disgust and sadness. the emot live in headquarters, the control center insid riley' mind, where they help advis her through everyday life. as riley and her emot struggl to adjust to a new life in san francisco, turmoil ensu in headquarters. although joy, riley' main and most import emotion, tri to keep thing positive, the emot conflict on how best to navig a new city, hous and school."
278927,The Jungle Book,"base on novel snake wolf eleph tiger neelsethi billmurray benkingsley idriselba scarlettjohansson jonfavreau famili adventur drama fantasi after a threat from the tiger shere khan forc him to flee the jungle, a man-cub name mowgli embark on a journey of self discoveri with the help of panther, bagheera, and free spirit bear, baloo."
10138,Iron Man 2,"malibu marvel comic superhero base on comic book reveng robertdowney jr.gwyneth paltrowdon cheadlescarlett johanssonmickey rourk jonfavreau adventur action scienc fiction with the world now awar of hi dual life as the armor superhero iron man, billionair inventor toni stark face pressur from the government, the press and the public to share hi technolog with the military. unwil to let go of hi invention, stark, with pepper pott and jame 'rhodey' rhode at hi side, must forg new allianc – and confront power enemies."
58595,Snow White and the Huntsman,"queen magic fairi tale immort forest kristenstewart charlizetheron chrishemsworth samclaflin ianmcshan rupertsand adventur fantasi drama after the evil queen marri the king, she perform a violent coup in which the king is murder and hi daughter, snow white, is taken captive. almost a decad later, a grown snow white is still in the clutch of the queen. in order to obtain immortality, the evil queen need the heart of snow white. after snow escap the castle, the queen send the huntsman to find her in the dark forest."
102651,Maleficent,"fairi tale villain sleep beauti dark fantasi base on fairi tale angelinajoli ellefan sharltocopley samriley junotempl robertstromberg fantasi adventur action famili romanc the untold stori of disney' most icon villain from the 1959 classic 'sleep beauty'. a beautiful, pure-heart young woman, malefic ha an idyl life grow up in a peaceabl forest kingdom, until one day when an invad armi threaten the harmoni of the land. malefic rise to be the land' fiercest protector, but she ultim suffer a ruthless betray – an act that begin to turn her heart into stone. bent on revenge, malefic face an epic battl with the invad king' successor and, as a result, place a curs upon hi newborn infant aurora. as the child grows, malefic realiz that aurora hold the key to peac in the kingdom - and to maleficent' true happi as well."
119450,Dawn of the Planet of the Apes,"leader coloni post-apocalypt dystopia forest andyserki jasonclark garyoldman kerirussel tobykebbel mattreev scienc fiction action drama thriller a group of scientist in san francisco struggl to stay aliv in the aftermath of a plagu that is wipe out humanity, while caesar tri to maintain domin over hi commun of intellig apes."
79698,The Lovers,
64686,47 Ronin,"japan suicid samurai base on true stori samurai sword keanureev hiroyukisanada koushibasaki tadanobuasano mintanaka carlrinsch drama action adventur fantasi base on the origin 1941 movi from japan, and from ancient japan’ most endur tale, the epic 3d fantasy-adventur 47 ronin is born. keanu reev lead the cast as kai, an outcast who join oishi (hiroyuki sanada), the leader of the 47 outcast samurai. togeth they seek vengeanc upon the treacher overlord who kill their master and banish their kind. to restor honor to their homeland, the warrior embark upon a quest that challeng them with a seri of trial that would destroy ordinari warriors."
100402,Captain America: The Winter Soldier,"washington d.c. futur shield marvel comic superhero chrisevan samuell. jacksonscarlett johanssonrobert redfordsebastian stan anthonyrusso action adventur scienc fiction after the cataclysm event in new york with the avengers, steve rogers, aka captain america is live quietli in washington, d.c. and tri to adjust to the modern world. but when a s.h.i.e.l.d. colleagu come under attack, steve becom embroil in a web of intrigu that threaten to put the world at risk. join forc with the black widow, captain america struggl to expos the ever-widen conspiraci while fight off profession assassin sent to silenc him at everi turn. when the full scope of the villain plot is revealed, captain america and the black widow enlist the help of a new ally, the falcon. however, they soon find themselv up against an unexpect and formid enemy—th winter soldier."
10192,Shrek Forever After,"ogr 3d mikemy eddiemurphi camerondiaz antoniobandera julieandrew mikemitchel comedi adventur fantasi anim famili a bore and domest shrek pact with deal-mak rumpelstiltskin to get back to feel like a real ogr again, but when he' dupe and sent to a twist version of far far away—wher rumpelstiltskin is king, ogr are hunted, and he and fiona have never met—h set out to restor hi world and reclaim hi true love."
158852,Tomorrowland,"inventor apocalyps destini imax dreamer brittrobertson georgeclooney raffeycassidi thomasrobinson hughlauri bradbird adventur famili mysteri scienc fiction bound by a share destiny, a bright, optimist teen burst with scientif curios and a former boy-geniu inventor jade by disillusion embark on a danger-fil mission to unearth the secret of an enigmat place somewher in time and space that exist in their collect memori as ""tomorrowland."""
177572,Big Hero 6,"brother brother relationship hero talent reveng best friend scottadsit ryanpott danielhenney t.j.miller jamiechung chriswilliam adventur famili anim action comedi the special bond that develop between plus-siz inflat robot baymax, and prodigi hiro hamada, who team up with a group of friend to form a band of high-tech heroes."
82690,Wreck-It Ralph,"support group product placement bulli race arcad johnc. reillysarah silvermanjack mcbrayerjan lynchalan tudyk richmoor famili anim comedi adventur wreck-it ralph is the 9-foot-tall, 643-pound villain of an arcad video game name fix-it felix jr., in which the game' titular hero fix build that ralph destroys. want to prove he can be a good guy and not just a villain, ralph escap hi game and land in hero' duty, a first-person shooter where he help the game' hero battl against alien invaders. he later enter sugar rush, a kart race game set on track made of candies, cooki and other sweets. there, ralph meet vanellop von schweetz who ha learn that her game is face with a dire threat that could affect the entir arcade, and one that ralph may have inadvert started."
5255,The Polar Express,"santa clau nerd faith gift bell tomhank michaeljet nonagay peterscolari eddiedeezen robertzemecki adventur anim famili fantasi when a doubt young boy take an extraordinari train ride to the north pole, he embark on a journey of self-discoveri that show him that the wonder of life never fade for those who believe."
47933,Independence Day: Resurgence,"altern histori alien invas liamhemsworth jeffgoldblum billpullman maikamonro selaward rolandemmerich action adventur scienc fiction we alway knew they were come back. use recov alien technology, the nation of earth have collabor on an immens defens program to protect the planet. but noth can prepar us for the aliens’ advanc and unpreced force. onli the ingenu of a few brave men and women can bring our world back from the brink of extinction."
